x;y;
1123;-50.7542;
1124;-50.7542;
1125;-48.2493;
1126;-48.2493;
1127;-45.7212;
1128;-45.7212;
1129;-43.1109;
1130;-43.1109;
1131;-40.469;
1132;-40.469;
1133;-37.8334;
1134;-37.8334;
1135;-35.1279;
1136;-35.1279;
1137;-32.4068;
1138;-32.4068;
1139;-32.4068;
1140;-29.6533;
1141;-29.6533;
1142;-29.6533;
1143;-26.9105;
1144;-26.9105;
1145;-26.9105;
1146;-24.1836;
1147;-24.1836;
1148;-21.4581;
1149;-21.4581;
1150;-18.6887;
1151;-18.6887;
1152;-15.8851;
1153;-15.8851;
1154;-13.0834;
1155;-13.0834;
1156;-10.232;
1157;-10.232;
1158;-7.41918;
1159;-7.41918;
1160;-4.58185;
1161;-4.58185;
1162;-4.58185;
1163;-1.73361;
1164;-1.73361;
1165;-1.73361;
1166;1.11725;
1167;1.11725;
1168;1.11725;
1169;3.95331;
1170;3.95331;
1171;3.95331;
1172;6.80391;
1173;6.80391;
1174;9.63513;
1175;12.5056;
1176;12.5056;
1177;15.3618;
1178;15.3618;
1179;18.1649;
1180;18.1649;
1181;20.9358;
1182;20.9358;
1183;23.7316;
1184;23.7316;
1185;26.5139;
1186;26.5139;
1187;26.5139;
1188;29.2709;
1189;29.2709;
1190;29.2709;
1191;31.9835;
1192;31.9835;
1193;34.6174;
1194;34.6174;
1195;37.3151;
1196;37.3151;
1197;39.941;
1198;39.941;
1199;42.5218;
1200;42.5218;
1201;45.0244;
1202;45.0244;
1203;47.5087;
1204;47.5087;
1205;49.9655;
1206;49.9655;
1207;49.9655;
1208;52.389;
1209;52.389;
1210;52.389;
1211;54.7566;
1212;54.7566;
1213;54.7566;
1214;57.0222;
1215;57.0222;
1216;59.2138;
1217;59.2138;
1218;61.4167;
1219;61.4167;
1220;63.5357;
1221;63.5357;
1222;65.6077;
1223;65.6077;
1224;67.599;
1225;67.599;
1226;69.5028;
1227;69.5028;
1228;71.3518;
1229;71.3518;
1230;73.1379;
1231;73.1379;
1232;73.1379;
1233;74.8631;
1234;74.8631;
1235;74.8631;
1236;76.5215;
1237;76.5215;
1238;76.5215;
1239;78.1387;
1240;78.1387;
1241;79.6099;
1242;79.6099;
1243;81.0048;
1244;81.0048;
1245;82.3487;
1246;82.3487;
1247;83.5855;
1248;83.5855;
1249;84.7616;
1250;84.7616;
1251;85.7907;
1252;85.7907;
1253;86.7443;
1254;86.7443;
1255;86.7443;
1256;87.69;
1257;87.69;
1258;87.69;
1259;88.5986;
1260;88.5986;
1261;88.5986;
1262;89.3826;
1263;89.3826;
1264;90.037;
1265;90.037;
1266;90.5069;
1267;90.5069;
1268;90.8731;
1269;90.8731;
1270;91.193;
1271;91.193;
1272;91.4177;
1273;91.4177;
1274;91.5717;
1275;91.5717;
1276;91.62;
1277;91.62;
1278;91.62;
1279;91.586;
1280;91.586;
1281;91.586;
1282;91.4997;
1283;91.4997;
1284;91.4997;
1285;91.4041;
1286;91.4041;
1287;91.3386;
1288;91.3386;
1289;91.3059;
1290;91.3059;
1291;91.2569;
1292;91.2569;
1293;90.9913;
1294;90.9913;
1295;90.4652;
1296;90.4652;
1297;89.7864;
1298;89.7864;
1299;88.9597;
1300;88.9597;
1301;88.9597;
1302;88.0412;
1303;88.0412;
1304;88.0412;
1305;87.0123;
1306;87.0123;
1307;87.0123;
1308;85.758;
1309;85.758;
1310;84.3618;
1311;84.3618;
1312;82.9529;
1313;82.9529;
1314;81.5078;
1315;81.5078;
1316;79.8664;
1317;79.8664;
1318;78.1875;
1319;78.1875;
1320;76.4974;
1321;76.4974;
1322;74.6694;
1323;74.6694;
1324;74.6694;
1325;72.8056;
1326;72.8056;
1327;72.8056;
1328;70.8284;
1329;70.8284;
1330;70.8284;
1331;68.8207;
1332;68.8207;
1333;66.7485;
1334;66.7485;
1335;64.5771;
1336;64.5771;
1337;62.4618;
1338;62.4618;
1339;60.2571;
1340;60.2571;
1341;57.9256;
1342;57.9256;
1343;55.5406;
1344;55.5406;
1345;53.154;
1346;53.154;
1347;53.154;
1348;50.7715;
1349;50.7715;
1350;50.7715;
1351;48.2732;
1352;48.2732;
1353;48.2732;
1354;45.7612;
1355;45.7612;
1356;43.2173;
1357;43.2173;
1358;40.5468;
1359;40.5468;
1360;37.9575;
1361;37.9575;
1362;35.325;
1363;35.325;
1364;32.5879;
1365;32.5879;
1366;29.8463;
1367;29.8463;
1368;27.147;
1369;27.147;
1370;27.147;
1371;24.4333;
1372;24.4333;
1373;24.4333;
1374;21.7105;
1375;21.7105;
1376;21.7105;
1377;18.9592;
1378;18.9592;
1379;16.1412;
1380;16.1412;
1381;13.3996;
1382;13.3996;
1383;10.6364;
1384;10.6364;
1385;7.80214;
1386;7.80214;
1387;4.97969;
1388;4.97969;
1389;2.18159;
1390;2.18159;
1391;-0.653664;
1392;-0.653664;
1393;-0.653664;
1394;-3.46392;
1395;-3.46392;
1396;-3.46392;
1397;-6.32778;
1398;-6.32778;
1399;-6.32778;
1400;-9.17172;
1401;-9.17172;
1402;-11.99;
1403;-11.99;
1404;-14.8132;
1405;-14.8132;
1406;-17.6385;
1407;-17.6385;
1408;-20.4443;
